component_name,price,currency,store,url,category,scraped_at
"Cougar CFV235, Black",65590.00,KZT,shop.kz,https://shop.kz/offer/korpus-cougar-cfv235-black/,case,2026-06-13 02:33:37
"darkFlash FLOATRON F1, Black",1819.00,MDL,xstore.md,https://xstore.md/componente-pc/carcase/darkflash-floatron-f1-black,case,2026-06-13 02:33:37
"darkFlash FLOATRON F1, White",1819.00,MDL,xstore.md,https://xstore.md/componente-pc/carcase/darkflash-floatron-f1-white,case,2026-06-13 02:33:37
Deepcool CC560 ARGB v2,1199.00,MDL,enter.online,https://enter.online/calculatoare/carcase/deepcool-cc560-argb-v2-mid-tower-black,case,2026-06-13 02:33:37
Deepcool CC560 ARGB v2 Black micro ATX,1199.00,MDL,darwin.md,https://darwin.md/carcasa-deepcool-cc560-argb-v2-mid-tower-black.html,case,2026-06-13 02:33:37
DeepCool CC560 Mesh V2 R-CC560-BKAMA4-G-2,186.10,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcc560bkama4g2,case,2026-06-13 02:33:37
Deepcool CC560 v2,1099.00,MDL,enter.online,https://enter.online/calculatoare/carcase/deepcool-cc560-v2-mid-tower-black,case,2026-06-13 02:33:37
Deepcool CC560 v2 Black micro ATX,1099.00,MDL,darwin.md,https://darwin.md/carcasa-deepcool-cc560-v2-mid-tower-black.html,case,2026-06-13 02:33:37
DeepCool CC560 V2 Limited R-CC560-BKNAA0-G-2,124.52,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcc560bknaa0g2,case,2026-06-13 02:33:37
DeepCool CC560 V2 R-CC560-BKGAA4-G-2,187.65,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcc560bkgaa4g2,case,2026-06-13 02:33:37
"DeepCool CC560 V2, Black",949.00,MDL,xstore.md,https://xstore.md/componente-pc/carcase/deepcool-cc560-v2-black,case,2026-06-13 02:33:37
DeepCool CG330 3F R-CG330-BKNGM3-G,192.31,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg330bkngm3g,case,2026-06-13 02:33:37
"DeepCool CG380 3F, Black",27990.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-cg380-3f-black/,case,2026-06-13 02:33:37
"DeepCool CG380U 3F, Black",34990.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-cg380u-3f-black/,case,2026-06-13 02:33:37
DeepCool CG530 - Black - Gehäuse - Desktop - Schwarz,37.50,EUR,proshop.de,https://www.proshop.de/Gehaeuse/DeepCool-CG530-Black-Gehaeuse-Desktop-Schwarz/3338774,case,2026-06-13 02:33:37
DeepCool CG530 - White - Gehäuse - Desktop - Weiß,46.50,EUR,proshop.de,https://www.proshop.de/Gehaeuse/DeepCool-CG530-White-Gehaeuse-Desktop-Weiss/3338812,case,2026-06-13 02:33:37
Deepcool CG530 4F,1399.00,MDL,enter.online,https://enter.online/calculatoare/carcase/deepcool-cg530-4f-mid-tower-black,case,2026-06-13 02:33:37
DeepCool CG530 4F - Black - Gehäuse - Desktop - Schwarz,63.08,EUR,proshop.de,https://www.proshop.de/Gehaeuse/DeepCool-CG530-4F-Black-Gehaeuse-Desktop-Schwarz/3338829,case,2026-06-13 02:33:37
DeepCool CG530 4F - White - Gehäuse - Desktop - Weiß,64.79,EUR,proshop.de,https://www.proshop.de/Gehaeuse/DeepCool-CG530-4F-White-Gehaeuse-Desktop-Weiss/3338828,case,2026-06-13 02:33:37
Deepcool CG530 4F Black ITX,1399.00,MDL,darwin.md,https://darwin.md/carcasa-deepcool-cg530-4f-mid-tower-black.html,case,2026-06-13 02:33:37
DeepCool CG530 4F R-CG530-BKADA4-G-1,230.77,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg530bkada4g1,case,2026-06-13 02:33:37
DeepCool CG530 4F WH R-CG530-WHADA4-G-1,243.98,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg530whada4g1,case,2026-06-13 02:33:37
Deepcool CG530 4F White ITX,1499.00,MDL,darwin.md,https://darwin.md/carcasa-deepcool-cg530-4f-mid-tower-white.html,case,2026-06-13 02:33:37
DeepCool CG530 R-CG530-BKNDA0-G-1,171.29,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg530bknda0g1,case,2026-06-13 02:33:37
DeepCool CG530U 4F WH R-CG530U-WHAGA4-G,266.86,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg530uwhaga4g,case,2026-06-13 02:33:37
"DeepCool CG530U 4F, Black",49790.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-cg530u-4f-black/,case,2026-06-13 02:33:37
"DeepCool CG530U 4F, White",47990.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-cg530u-4f-white/,case,2026-06-13 02:33:37
DeepCool CG580 4F V2 R-CG580-BKADA4-G-2,221.81,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rcg580bkada4g2,case,2026-06-13 02:33:37
"DeepCool CG590U 5F, Black",52990.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-cg590u-5f-black/,case,2026-06-13 02:33:37
DeepCool CH160 Plus R-CH160-BKNGM0-G,171.05,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch160bkngm0g,case,2026-06-13 02:33:37
DeepCool CH160 WH R-CH160-WHNGI0-G-1,142.50,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch160whngi0g1,case,2026-06-13 02:33:37
DeepCool CH260 R-CH260-BKNGM0-G-1,171.35,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch260bkngm0g1,case,2026-06-13 02:33:37
"DeepCool CH260 WH, White",35990.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-ch260-wh-white/,case,2026-06-13 02:33:37
DeepCool CH260 WOOD - Gehäuse - Minitower - Schwarz,62.08,EUR,proshop.de,https://www.proshop.de/Gehaeuse/DeepCool-CH260-WOOD-Gehaeuse-Minitower-Schwarz/3474671,case,2026-06-13 02:33:37
DeepCool CH260 Wood R-CH260-BKNWM0-G-1,238.00,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch260bknwm0g1,case,2026-06-13 02:33:37
"DeepCool CH260, Black",33590.00,KZT,shop.kz,https://shop.kz/offer/korpus-deepcool-ch260-black/,case,2026-06-13 02:33:37
DeepCool CH270 Digital R-CH270-BKNDM0-G-1,202.89,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch270bkndm0g1,case,2026-06-13 02:33:37
DeepCool CH270 Digital R-CH270-WHNDM0-G-1,240.57,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/rch270whndm0g1,case,2026-06-13 02:33:37
DeepCool CH360 R-CH360-BKAPE3-G-1,180.25,BYN,onliner.by,https://catalog.onliner.by/chassis/deepcool/deepcoolch360,case,2026-06-13 02:33:37
